"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44456","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46164","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44444","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44464","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42732","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46160","354664","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46152","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354664","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44428","752976","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","46152","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","752984","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46164","354640","700"
